"Id","Level","Points","Language","RegDate",
"47fe32bc-531b-4719-9655-96dc0bdfb830",1, 100, "hu", "2026-01-11 17:41:37.015119"
"4918f9b5-512b-45df-82fd-7c29283426fe",1, 100, "hu", "2026-01-11 17:41:37.015119"
"4ee539bf-6f39-4ad8-adb4-21185769e924",1, 100, "hu", "2026-01-11 17:41:37.015119"
"4fdf007e-9dca-48c9-952f-78f602cee57b",1, 100, "hu", "2026-01-11 17:41:37.015119"
"50b22033-26f2-4c5b-8360-d5e63ce8fac9",1, 100, "hu", "2026-01-11 17:41:37.015119"
"578144dd-9ea7-46fb-a91c-382b21d16fe0",1, 100, "hu", "2026-01-11 17:41:37.015119"
"5a95f4f3-1776-4664-8c63-832118580ac2",1, 100, "hu", "2026-01-11 17:41:37.015119"
"5d00a881-f1fa-494e-9046-3765f5e72ff8",1, 100, "hu", "2026-01-11 17:41:37.015119"
"624e7346-e042-4ed9-b2de-bba82fbfde94",1, 100, "hu", "2026-01-11 17:41:37.015119"
"6ec4c3bb-37db-477a-a35e-b91b8b9bea7f",1, 100, "hu", "2026-01-11 17:41:37.015119"
"70423c9a-2d54-4591-867b-2eec79586c25",1, 100, "hu", "2026-01-11 17:41:37.015119"
"73069d9d-5df6-4de0-bcbd-38a38f99b26f",1, 100, "hu", "2026-01-11 17:41:37.015119"
"74c10da9-7ca8-4e40-bffc-c68861e2d2b3",1, 100, "hu", "2026-01-11 17:41:37.015119"
"78b2afd2-6b77-463f-af9f-ff9eb88a1a9b",1, 100, "hu", "2026-01-11 17:41:37.015119"
"7e0822ec-2558-425f-a27a-501bffd8c05c",1, 100, "hu", "2026-01-11 17:41:37.015119"
"7e817a3a-4c30-406d-8eb5-c0a57c88ee98",1, 100, "hu", "2026-01-11 17:41:37.015119"
"7f594ff4-6bb6-40e4-bf6d-94d732190387",1, 100, "hu", "2026-01-11 17:41:37.015119"
"7f6cce2a-cdb6-42ab-90b8-b6cfe3238732",1, 100, "hu", "2026-01-11 17:41:37.015119"
"81adac21-7680-411b-b1c2-38036b138dec",1, 100, "hu", "2026-01-11 17:41:37.015119"
"850ba558-f4c4-4b0c-b5fa-3e65dce72741",1, 100, "hu", "2026-01-11 17:41:37.015119"
"8a7db600-a4e8-4d5a-8cc1-64e3d614c751",1, 100, "hu", "2026-01-11 17:41:37.015119"
"8aa8afb6-3972-4ada-aca4-7bb264c91610",1, 100, "hu", "2026-01-11 17:41:37.015119"
"8cbcb0fe-fdc2-4157-af56-8b8173955f4c",1, 100, "hu", "2026-01-11 17:41:37.015119"
"8cfbfd00-3c16-485a-a3c6-913a3b18fb87",1, 100, "hu", "2026-01-11 17:41:37.015119"
"8e20edee-510b-47d8-9d7a-28646478ac4e",1, 100, "hu", "2026-01-11 17:41:37.015119"
"91131a19-faf1-4736-813a-0320b4aa9805",1, 100, "hu", "2026-01-11 17:41:37.015119"
"92a82146-f572-40b9-932e-09672de52568",1, 100, "hu", "2026-01-11 17:41:37.015119"
"936a38cc-9ad9-4008-b1ad-4b244991ec9d",1, 100, "hu", "2026-01-11 17:41:37.015119"
"97105b3a-874a-4ba7-a31c-24504e46f4c0",1, 100, "hu", "2026-01-11 17:41:37.015119"
"97bc274f-dec5-4fec-ac7f-a1a87cf1f493",1, 100, "hu", "2026-01-11 17:41:37.015119"
"9b351a66-a7ac-49b7-912c-64ae67467321",1, 100, "hu", "2026-01-11 17:41:37.015119"
"9d9527cc-8113-41b9-8de9-21c3e179c63b",1, 100, "hu", "2026-01-11 17:41:37.015119"
"a2d8954e-432e-4367-a90b-e005083ba58a",1, 100, "hu", "2026-01-11 17:41:37.015119"
"a79cbf13-97e6-406c-b255-920dceaacb63",1, 100, "hu", "2026-01-11 17:41:37.015119"
"a89da222-2053-4b34-b457-48a017b3ce5b",1, 100, "hu", "2026-01-11 17:41:37.015119"
"ab4a410f-3d3a-4e54-ab67-76c54d335778",1, 100, "hu", "2026-01-11 17:41:37.015119"
"ad7b8e02-b642-4050-823e-0bef426d4a59",1, 100, "hu", "2026-01-11 17:41:37.015119"
"b012cd9f-b844-4ea5-9b59-a167644af4c9",1, 100, "hu", "2026-01-11 17:41:37.015119"
"b24a6924-911c-4f3c-8bf3-d972fa6637b6",1, 100, "hu", "2026-01-11 17:41:37.015119"
"b2ca8d69-dca5-436f-887b-35e270fe2910",1, 100, "hu", "2026-01-11 17:41:37.015119"
"b6f9ca5d-d998-4e0a-a55d-04a517e1c18d",1, 100, "hu", "2026-01-11 17:41:37.015119"
"bbac924d-9a09-446a-9c26-e3bdfc6a0e23",1, 100, "hu", "2026-01-11 17:41:37.015119"
"bd2d9802-42b7-479f-abf4-bf9096e5427e",1, 100, "hu", "2026-01-11 17:41:37.015119"
"bfcef59a-d7a1-42b0-bf2f-46e6155684fd",1, 100, "hu", "2026-01-11 17:41:37.015119"
"c0927823-fab7-4e18-8a1c-4d90dd82e251",1, 100, "hu", "2026-01-11 17:41:37.015119"
"cb240cbd-3c4e-4e1c-9d51-12f65262124e",1, 100, "hu", "2026-01-11 17:41:37.015119"
"cb41b4b0-8d47-4206-8870-88aed61d219b",1, 100, "hu", "2026-01-11 17:41:37.015119"
"cc7aadbe-c2c2-4a32-b24b-1c85ee68b1b4",1, 100, "hu", "2026-01-11 17:41:37.015119"
"cf41dc06-430a-4c2a-afe2-518fc8506a05",1, 100, "hu", "2026-01-11 17:41:37.015119"
"d0180240-a3ff-43b6-99f2-b6b28d3d5062",1, 100, "hu", "2026-01-11 17:41:37.015119"
